time;PV2;PV5;PV6;PV8;Hydro3;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
02.04.2016 22:30;0;0;0;0;0.642442;0;0;0;0
02.04.2016 22:45;0;0;0;0;0.645349;0;0;0;0
02.04.2016 23:00;0;0;0;0;0.645349;0;0;0;0
02.04.2016 23:15;0;0;0;0;0.648256;0;0;0;0
02.04.2016 23:30;0;0;0;0;0.648256;0;0;0;0
02.04.2016 23:45;0;0;0;0;0.648256;0;0;0;0
03.04.2016 00:00;0;0;0;0;0.651163;0;0;0;0
03.04.2016 00:15;0;0;0;0;0.648256;0;0;0;0
03.04.2016 00:30;0;0;0;0;0.648256;0;0;0;0
03.04.2016 00:45;0;0;0;0;0.648256;0;0;0;0
03.04.2016 01:00;0;0;0;0;0.648256;0;0;0;0
03.04.2016 01:15;0;0;0;0;0.648256;0;0;0;0
03.04.2016 01:30;0;0;0;0;0.648256;0;0;0;0
03.04.2016 01:45;0;0;0;0;0.656977;0;0;0;0
03.04.2016 02:00;0;0;0;0;0.656977;0;0;0;0
03.04.2016 02:15;0;0;0;0;0.656977;0;0;0;0
03.04.2016 02:30;0;0;0;0;0.668605;0;0;0;0
03.04.2016 02:45;0;0;0;0;0.688953;0;0;0;0
03.04.2016 03:00;0;0;0;0;0.686047;0;0;0;0
03.04.2016 03:15;0;0;0;0;0.686047;0;0;0;0
03.04.2016 03:30;0;0;0;0;0.674419;0;0;0;0
03.04.2016 03:45;0;0;0;0;0.671512;0;0;0;0
03.04.2016 04:00;0;0;0;0;0.665698;0;0;0;0
03.04.2016 04:15;0;0;0;0;0.665698;0;0;0;0
03.04.2016 04:30;0;0;0;0;0.662791;0;0;0;0
03.04.2016 04:45;0;0;0;0;0.656977;0;0;0;0
03.04.2016 05:00;0;0;0;0;0.656977;0;0;0;0
03.04.2016 05:15;0;0;0;0;0.656977;0;0;0;0
03.04.2016 05:30;0;0;0;0;0.659884;0;0;0;0
03.04.2016 05:45;0;0;0;0;0.656977;0;0;0;0
03.04.2016 06:00;0;0;0;0;0.65407;0;0;0;0
03.04.2016 06:15;0.0159583;0;0;0;0.65407;0.014114;0;0.00387;0.002187
03.04.2016 06:30;0.0319167;0;0;0;0.656977;0.028227;0;0.00774;0.004374
03.04.2016 06:45;0.047875;0;0;0;0.65407;0.042341;0;0.01161;0.006562
03.04.2016 07:00;0.0638334;0;0;0;0.65407;0.056455;0;0.01548;0.008749
03.04.2016 07:15;0.0667651;0;0;0;0.656977;0.072769;0;0.016191;0.009151
03.04.2016 07:30;0.0696968;0;0;0;0.65407;0.089082;0;0.016902;0.009552
03.04.2016 07:45;0.0726286;0;0;0;0.656977;0.105396;0;0.017613;0.009954
03.04.2016 08:00;0.0755603;0;0;0;0.656977;0.12171;0;0.018324;0.010356
03.04.2016 08:15;0.0781858;0.0144533;0.0142613;0;0.656977;0.130632;0.014453;0.028512;0.020761
03.04.2016 08:30;0.0808112;0.0289065;0.0285226;0;0.656977;0.139554;0.028907;0.0387;0.031165
03.04.2016 08:45;0.0834366;0.0433598;0.0427838;0;0.656977;0.148476;0.04336;0.048888;0.04157
03.04.2016 09:00;0.0860621;0.057813;0.0570451;0;0.656977;0.157399;0.057813;0.059077;0.051975
03.04.2016 09:15;0.0944737;0.0651206;0.0677672;0.0192699;0.656977;0.184638;0.065121;0.068076;0.06228
03.04.2016 09:30;0.102885;0.0724281;0.0784892;0.0385398;0.656977;0.211877;0.072428;0.077075;0.072586
03.04.2016 09:45;0.111297;0.0797357;0.0892112;0.0578097;0.656977;0.239116;0.079736;0.086075;0.082892
03.04.2016 10:00;0.119709;0.0870432;0.0999332;0.0770796;0.636628;0.266355;0.087043;0.095074;0.093198
03.04.2016 10:15;0.113784;0.0909753;0.107731;0.0814225;0.601744;0.256427;0.090975;0.096973;0.096841
03.04.2016 10:30;0.107859;0.0949075;0.115528;0.0857655;0.555233;0.246499;0.094907;0.098873;0.100484
03.04.2016 10:45;0.101934;0.0988396;0.123326;0.0901084;0.488372;0.236571;0.09884;0.100772;0.104128
03.04.2016 11:00;0.0960086;0.102772;0.131123;0.0944514;0.47093;0.226643;0.102772;0.102671;0.107771
03.04.2016 11:15;0.0977443;0.100606;0.131118;0.0933009;0.398256;0.221387;0.100606;0.101727;0.106863
03.04.2016 11:30;0.0994799;0.0984405;0.131113;0.0921505;0.366279;0.21613;0.09844;0.100782;0.105955
03.04.2016 11:45;0.101216;0.0962749;0.131107;0.091;0.389535;0.210873;0.096275;0.099837;0.105047
03.04.2016 12:00;0.102951;0.0941093;0.131102;0.0898496;0.383721;0.205617;0.094109;0.098893;0.104139
03.04.2016 12:15;0.11517;0.0936386;0.127819;0.090056;0.383721;0.19107;0.093639;0.101332;0.104795
03.04.2016 12:30;0.127389;0.093168;0.124535;0.0902623;0.380814;0.176524;0.093168;0.103772;0.105451
03.04.2016 12:45;0.139607;0.0926973;0.121252;0.0904687;0.383721;0.161977;0.092697;0.106212;0.106107
03.04.2016 13:00;0.151826;0.0922267;0.117969;0.090675;0.383721;0.147431;0.092227;0.108651;0.106764
03.04.2016 13:15;0.153095;0.0996644;0.118963;0.0991805;0.392442;0.145566;0.099664;0.114164;0.111873
03.04.2016 13:30;0.154363;0.107102;0.119958;0.107686;0.389535;0.143702;0.107102;0.119677;0.116983
03.04.2016 13:45;0.155632;0.11454;0.120952;0.116191;0.392442;0.141838;0.11454;0.125191;0.122093
03.04.2016 14:00;0.1569;0.121977;0.121946;0.124697;0.389535;0.139973;0.121977;0.130704;0.127203
03.04.2016 14:15;0.152248;0.122968;0.122339;0.127707;0.395349;0.135925;0.122968;0.13047;0.127599
03.04.2016 14:30;0.147596;0.123959;0.122733;0.130717;0.401163;0.131877;0.123959;0.130236;0.127995
03.04.2016 14:45;0.142944;0.12495;0.123126;0.133726;0.401163;0.127828;0.12495;0.130002;0.128391
03.04.2016 15:00;0.138292;0.125941;0.12352;0.136736;0.398256;0.12378;0.125941;0.129768;0.128787
03.04.2016 15:15;0.125542;0.121778;0.117949;0.13512;0.398256;0.107697;0.121778;0.12365;0.123504
03.04.2016 15:30;0.112791;0.117614;0.112377;0.133503;0.401163;0.091614;0.117614;0.117531;0.11822
03.04.2016 15:45;0.100041;0.11345;0.106806;0.131886;0.398256;0.075531;0.11345;0.111413;0.112936
03.04.2016 16:00;0.0872906;0.109287;0.101235;0.130269;0.398256;0.059448;0.109287;0.105294;0.107653
03.04.2016 16:15;0.0818957;0.102344;0.0933607;0.126574;0.406977;0.052121;0.102344;0.09896;0.101216
03.04.2016 16:30;0.0765008;0.0954005;0.0854864;0.122878;0.421512;0.044794;0.095401;0.092626;0.09478
03.04.2016 16:45;0.0711059;0.0884575;0.0776121;0.119183;0.415698;0.037467;0.088457;0.086292;0.088344
03.04.2016 17:00;0.065711;0.0815144;0.0697378;0.115488;0.415698;0.03014;0.081514;0.079958;0.081908
03.04.2016 17:15;0.0492833;0.0611358;0.0523034;0.119472;0.409884;0.025641;0.061136;0.063108;0.066837
03.04.2016 17:30;0.0328555;0.0407572;0.0348689;0.123456;0.409884;0.021142;0.040757;0.046257;0.051766
03.04.2016 17:45;0.0164278;0.0203786;0.0174345;0.12744;0.406977;0.016643;0.020379;0.029407;0.036695
03.04.2016 18:00;0;0;0;0.131424;0.412791;0.012145;0;0.012557;0.021624
03.04.2016 18:15;0;0;0;0.0985683;0.409884;0.009108;0;0.009418;0.016218
03.04.2016 18:30;0;0;0;0.0657122;0.406977;0.006072;0;0.006278;0.010812
03.04.2016 18:45;0;0;0;0.0328561;0.406977;0.003036;0;0.003139;0.005406
03.04.2016 19:00;0;0;0;0;0.406977;0;0;0;0
03.04.2016 19:15;0;0;0;0;0.40407;0;0;0;0
03.04.2016 19:30;0;0;0;0;0.395349;0;0;0;0
03.04.2016 19:45;0;0;0;0;0.34593;0;0;0;0
03.04.2016 20:00;0;0;0;0;0.305233;0;0;0;0
03.04.2016 20:15;0;0;0;0;0.25;0;0;0;0
03.04.2016 20:30;0;0;0;0;0.252907;0;0;0;0
03.04.2016 20:45;0;0;0;0;0.255814;0;0;0;0
03.04.2016 21:00;0;0;0;0;0.252907;0;0;0;0
03.04.2016 21:15;0;0;0;0;0.267442;0;0;0;0
03.04.2016 21:30;0;0;0;0;0.337209;0;0;0;0
03.04.2016 21:45;0;0;0;0;0.30814;0;0;0;0
03.04.2016 22:00;0;0;0;0;0.311047;0;0;0;0
03.04.2016 22:15;0;0;0;0;0.30814;0;0;0;0
03.04.2016 22:30;0;0;0;0;0.30814;0;0;0;0
03.04.2016 22:45;0;0;0;0;0.302326;0;0;0;0
03.04.2016 23:00;0;0;0;0;0.302326;0;0;0;0
03.04.2016 23:15;0;0;0;0;0.302326;0;0;0;0
03.04.2016 23:30;0;0;0;0;0.305233;0;0;0;0
03.04.2016 23:45;0;0;0;0;0.299419;0;0;0;0
04.04.2016 00:00;0;0;0;0;0.299419;0;0;0;0
04.04.2016 00:15;0;0;0;0;0.296512;0;0;0;0
04.04.2016 00:30;0;0;0;0;0.299419;0;0;0;0
04.04.2016 00:45;0;0;0;0;0.299419;0;0;0;0
04.04.2016 01:00;0;0;0;0;0.296512;0;0;0;0
04.04.2016 01:15;0;0;0;0;0.299419;0;0;0;0
04.04.2016 01:30;0;0;0;0;0.296512;0;0;0;0
04.04.2016 01:45;0;0;0;0;0.299419;0;0;0;0
04.04.2016 02:00;0;0;0;0;0.293605;0;0;0;0
04.04.2016 02:15;0;0;0;0;0.296512;0;0;0;0
04.04.2016 02:30;0;0;0;0;0.293605;0;0;0;0
04.04.2016 02:45;0;0;0;0;0.293605;0;0;0;0
04.04.2016 03:00;0;0;0;0;0.293605;0;0;0;0
04.04.2016 03:15;0;0;0;0;0.276163;0;0;0;0
04.04.2016 03:30;0;0;0;0;0.212209;0;0;0;0
04.04.2016 03:45;0;0;0;0;0.200581;0;0;0;0
04.04.2016 04:00;0;0;0;0;0.264535;0;0;0;0
04.04.2016 04:15;0;0;0;0;0.261628;0;0;0;0
04.04.2016 04:30;0;0;0;0;0.264535;0;0;0;0
04.04.2016 04:45;0;0;0;0;0.261628;0;0;0;0
04.04.2016 05:00;0;0;0;0;0.261628;0;0;0;0
04.04.2016 05:15;0;0;0;0;0.261628;0;0;0;0
04.04.2016 05:30;0;0;0;0;0.264535;0;0;0;0
04.04.2016 05:45;0;0;0;0;0.258721;0;0;0;0
04.04.2016 06:00;0;0;0;0;0.261628;0;0;0;0
04.04.2016 06:15;0.0125983;0;0;0;0.261628;0;0;0.003055;0.001727
04.04.2016 06:30;0.0251966;0;0;0;0.261628;0;0;0.00611;0.003453
04.04.2016 06:45;0.037795;0;0;0;0.258721;0;0;0.009166;0.00518
04.04.2016 07:00;0.0503933;0;0;0;0.261628;0;0;0.012221;0.006907
04.04.2016 07:15;0.037795;0;0;0;0.258721;0.002638;0;0.009166;0.00518
04.04.2016 07:30;0.0251966;0;0;0;0.281977;0.005276;0;0.00611;0.003453
04.04.2016 07:45;0.0125983;0;0;0;0.337209;0.007913;0;0.003055;0.001727
04.04.2016 08:00;0;0;0;0;0.415698;0.010551;0;0;0
04.04.2016 08:15;0.0159269;0.0159524;0.0167315;0.013561;0.409884;0.010639;0.015952;0.015782;0.015756
04.04.2016 08:30;0.0318538;0.0319048;0.0334629;0.0271221;0.43314;0.010726;0.031905;0.031564;0.031512
04.04.2016 08:45;0.0477807;0.0478572;0.0501944;0.0406831;0.468023;0.010813;0.047857;0.047346;0.047268
04.04.2016 09:00;0.0637076;0.0638096;0.0669258;0.0542442;0.488372;0.010901;0.06381;0.063128;0.063024
04.04.2016 09:15;0.114347;0.0961831;0.109082;0.0796213;0.514535;0.037172;0.096183;0.100068;0.099267
04.04.2016 09:30;0.164986;0.128557;0.151238;0.104998;0.514535;0.063442;0.128557;0.137008;0.135509
04.04.2016 09:45;0.215626;0.16093;0.193395;0.130376;0.537791;0.089713;0.16093;0.173948;0.171752
04.04.2016 10:00;0.266265;0.193303;0.235551;0.155753;0.563953;0.115984;0.193303;0.210888;0.207995
04.04.2016 10:15;0.26255;0.190826;0.227843;0.157238;0.581395;0.121775;0.190826;0.208058;0.204655
04.04.2016 10:30;0.258835;0.188348;0.220136;0.158723;0.598837;0.127566;0.188348;0.205229;0.201314
04.04.2016 10:45;0.25512;0.18587;0.212429;0.160208;0.625;0.133356;0.18587;0.202399;0.197973
04.04.2016 11:00;0.251405;0.183393;0.204721;0.161693;0.677326;0.139147;0.183393;0.199569;0.194632
04.04.2016 11:15;0.249315;0.181974;0.199347;0.162774;0.706395;0.135069;0.181974;0.197901;0.192515
04.04.2016 11:30;0.247224;0.180556;0.193973;0.163855;0.706395;0.130991;0.180556;0.196233;0.190398
04.04.2016 11:45;0.245134;0.179137;0.188598;0.164936;0.686047;0.126913;0.179137;0.194564;0.18828
04.04.2016 12:00;0.243044;0.177719;0.183224;0.166017;0.674419;0.122834;0.177719;0.192896;0.186163
04.04.2016 12:15;0.2368;0.164593;0.167686;0.155255;0.677326;0.103492;0.164593;0.181466;0.173749
04.04.2016 12:30;0.230556;0.151468;0.152149;0.144492;0.68314;0.08415;0.151468;0.170036;0.161335
04.04.2016 12:45;0.224311;0.138342;0.136611;0.13373;0.688953;0.064808;0.138342;0.158607;0.14892
04.04.2016 13:00;0.218067;0.125216;0.121073;0.122968;0.694767;0.045466;0.125216;0.147177;0.136506
04.04.2016 13:15;0.217461;0.130768;0.126566;0.130084;0.700581;0.052488;0.130768;0.15138;0.141456
04.04.2016 13:30;0.216855;0.13632;0.132058;0.1372;0.700581;0.059511;0.13632;0.155583;0.146406
04.04.2016 13:45;0.216248;0.141872;0.137551;0.144316;0.706395;0.066533;0.141872;0.159786;0.151356
04.04.2016 14:00;0.215642;0.147423;0.143043;0.151432;0.738372;0.073555;0.147423;0.163989;0.156306
04.04.2016 14:15;0.206394;0.14283;0.140519;0.148628;0.744186;0.073425;0.14283;0.158609;0.151901
04.04.2016 14:30;0.197146;0.138237;0.137996;0.145823;0.747093;0.073294;0.138237;0.153228;0.147497
04.04.2016 14:45;0.187897;0.133644;0.135472;0.143019;0.732558;0.073164;0.133644;0.147847;0.143093
04.04.2016 15:00;0.178649;0.129051;0.132949;0.140214;0.718023;0.073033;0.129051;0.142466;0.138688
04.04.2016 15:15;0.154151;0.116666;0.123089;0.127921;0.703488;0.054775;0.116666;0.127361;0.125308
04.04.2016 15:30;0.129654;0.104281;0.113229;0.115628;0.697674;0.036517;0.104281;0.112255;0.111928
04.04.2016 15:45;0.105156;0.0918963;0.103369;0.103335;0.700581;0.018258;0.091896;0.097149;0.098548
04.04.2016 16:00;0.0806586;0.0795114;0.0935089;0.0910422;0.69186;0;0.079511;0.082044;0.085168
04.04.2016 16:15;0.060494;0.0762534;0.0867494;0.0906398;0.688953;0;0.076253;0.07467;0.079161
04.04.2016 16:30;0.0403293;0.0729954;0.0799899;0.0902374;0.69186;0;0.072995;0.067297;0.073155
04.04.2016 16:45;0.0201647;0.0697374;0.0732304;0.089835;0.686047;0;0.069737;0.059924;0.067149
04.04.2016 17:00;0;0.0664794;0.0664709;0.0894327;0.677326;0;0.066479;0.05255;0.061142
04.04.2016 17:15;0;0.0498595;0.0498532;0.091383;0.671512;0;0.04986;0.041735;0.049857
04.04.2016 17:30;0;0.0332397;0.0332355;0.0933334;0.668605;0;0.03324;0.03092;0.038571
04.04.2016 17:45;0;0.0166198;0.0166177;0.0952838;0.662791;0;0.01662;0.020105;0.027285
04.04.2016 18:00;0;0;0;0.0972342;0.656977;0;0;0.00929;0.015999
04.04.2016 18:15;0;0;0;0.0729257;0.651163;0;0;0.006968;0.011999
04.04.2016 18:30;0;0;0;0.0486171;0.645349;0;0;0.004645;0.007999
04.04.2016 18:45;0;0;0;0.0243086;0.642442;0;0;0.002323;0.004
04.04.2016 19:00;0;0;0;0;0.639535;0;0;0;0
04.04.2016 19:15;0;0;0;0;0.633721;0;0;0;0
04.04.2016 19:30;0;0;0;0;0.630814;0;0;0;0
04.04.2016 19:45;0;0;0;0;0.619186;0;0;0;0
04.04.2016 20:00;0;0;0;0;0.619186;0;0;0;0
04.04.2016 20:15;0;0;0;0;0.610465;0;0;0;0
04.04.2016 20:30;0;0;0;0;0.604651;0;0;0;0
04.04.2016 20:45;0;0;0;0;0.598837;0;0;0;0
04.04.2016 21:00;0;0;0;0;0.598837;0;0;0;0
04.04.2016 21:15;0;0;0;0;0.633721;0;0;0;0
04.04.2016 21:30;0;0;0;0;0.726744;0;0;0;0
04.04.2016 21:45;0;0;0;0;0.616279;0;0;0;0
04.04.2016 22:00;0;0;0;0;0.587209;0;0;0;0
04.04.2016 22:15;0;0;0;0;0.578488;0;0;0;0
04.04.2016 22:30;0;0;0;0;0.575581;0;0;0;0
04.04.2016 22:45;0;0;0;0;0.56686;0;0;0;0
04.04.2016 23:00;0;0;0;0;0.56686;0;0;0;0
04.04.2016 23:15;0;0;0;0;0.555233;0;0;0;0
04.04.2016 23:30;0;0;0;0;0.552326;0;0;0;0
04.04.2016 23:45;0;0;0;0;0.546512;0;0;0;0
05.04.2016 00:00;0;0;0;0;0.540698;0;0;0;0
05.04.2016 00:15;0;0;0;0;0.540698;0;0;0;0
05.04.2016 00:30;0;0;0;0;0.531977;0;0;0;0
05.04.2016 00:45;0;0;0;0;0.531977;0;0;0;0
05.04.2016 01:00;0;0;0;0;0.523256;0;0;0;0
05.04.2016 01:15;0;0;0;0;0.523256;0;0;0;0
05.04.2016 01:30;0;0;0;0;0.523256;0;0;0;0
05.04.2016 01:45;0;0;0;0;0.523256;0;0;0;0
05.04.2016 02:00;0;0;0;0;0.514535;0;0;0;0
05.04.2016 02:15;0;0;0;0;0.511628;0;0;0;0
05.04.2016 02:30;0;0;0;0;0.514535;0;0;0;0
05.04.2016 02:45;0;0;0;0;0.505814;0;0;0;0
05.04.2016 03:00;0;0;0;0;0.502907;0;0;0;0
05.04.2016 03:15;0;0;0;0;0.502907;0;0;0;0
05.04.2016 03:30;0;0;0;0;0.5;0;0;0;0
05.04.2016 03:45;0;0;0;0;0.497093;0;0;0;0
05.04.2016 04:00;0;0;0;0;0.494186;0;0;0;0
05.04.2016 04:15;0;0;0;0;0.494186;0;0;0;0
05.04.2016 04:30;0;0;0;0;0.491279;0;0;0;0
05.04.2016 04:45;0;0;0;0;0.485465;0;0;0;0
05.04.2016 05:00;0;0;0;0;0.485465;0;0;0;0
05.04.2016 05:15;0;0;0;0;0.485465;0;0;0;0
05.04.2016 05:30;0;0;0;0;0.482558;0;0;0;0
05.04.2016 05:45;0;0;0;0;0.479651;0;0;0;0
05.04.2016 06:00;0;0;0;0;0.476744;0;0;0;0
05.04.2016 06:15;0.0548623;0.0192907;0.0336073;0;0.473837;0;0.019291;0.027253;0.024676
05.04.2016 06:30;0.109725;0.0385813;0.0672147;0;0.476744;0;0.038581;0.054506;0.049351
05.04.2016 06:45;0.164587;0.057872;0.100822;0;0.473837;0;0.057872;0.081758;0.074027
05.04.2016 07:00;0.219449;0.0771627;0.134429;0;0.476744;0;0.077163;0.109011;0.098703
05.04.2016 07:15;0.229512;0.0948612;0.15516;0;0.47093;0.002698;0.094861;0.123416;0.113223
05.04.2016 07:30;0.239574;0.11256;0.17589;0;0.412791;0.005396;0.11256;0.137822;0.127743
05.04.2016 07:45;0.249637;0.130258;0.196621;0;0.401163;0.008094;0.130258;0.152227;0.142263
05.04.2016 08:00;0.2597;0.147957;0.217351;0;0.40407;0.010792;0.147957;0.166633;0.156783
05.04.2016 08:15;0.283131;0.175375;0.235295;0.0215843;0.421512;0.011344;0.175375;0.191747;0.180257
05.04.2016 08:30;0.306563;0.202794;0.253238;0.0431686;0.447674;0.011897;0.202794;0.216861;0.203732
05.04.2016 08:45;0.329994;0.230213;0.271182;0.0647529;0.444767;0.012449;0.230213;0.241975;0.227206
05.04.2016 09:00;0.353426;0.257632;0.289125;0.0863371;0.444767;0.013001;0.257632;0.267089;0.25068
05.04.2016 09:15;0.390611;0.300768;0.334964;0.12216;0.444767;0.035929;0.300768;0.308306;0.292493
05.04.2016 09:30;0.427797;0.343903;0.380803;0.157983;0.44186;0.058857;0.343903;0.349523;0.334305
05.04.2016 09:45;0.464982;0.387039;0.426642;0.193806;0.44186;0.081784;0.387039;0.39074;0.376118
05.04.2016 10:00;0.502168;0.430175;0.47248;0.229629;0.415698;0.104712;0.430175;0.431956;0.41793
05.04.2016 10:15;0.501622;0.446295;0.484255;0.257652;0.409884;0.113713;0.446295;0.444814;0.432607
05.04.2016 10:30;0.501075;0.462415;0.496029;0.285675;0.424419;0.122713;0.462415;0.457672;0.447283
05.04.2016 10:45;0.500528;0.478535;0.507804;0.313698;0.438953;0.131714;0.478535;0.47053;0.461959
05.04.2016 11:00;0.499982;0.494656;0.519579;0.341721;0.438953;0.140715;0.494656;0.483388;0.476635
05.04.2016 11:15;0.490079;0.501927;0.521748;0.364677;0.436047;0.145759;0.501927;0.487572;0.48282
05.04.2016 11:30;0.480175;0.509198;0.523918;0.387634;0.43314;0.150802;0.509198;0.491757;0.489006
05.04.2016 11:45;0.470272;0.516469;0.526087;0.41059;0.43314;0.155846;0.516469;0.495942;0.495191
05.04.2016 12:00;0.460368;0.52374;0.528257;0.433547;0.430233;0.16089;0.52374;0.500126;0.501376
05.04.2016 12:15;0.441993;0.520614;0.520232;0.448368;0.430233;0.172454;0.520614;0.494614;0.497853
05.04.2016 12:30;0.423618;0.517488;0.512206;0.46319;0.430233;0.184018;0.517488;0.489101;0.49433
05.04.2016 12:45;0.405243;0.514363;0.504181;0.478012;0.427326;0.195582;0.514363;0.483589;0.490806
05.04.2016 13:00;0.386867;0.511237;0.496156;0.492833;0.427326;0.207146;0.511237;0.478077;0.487283
05.04.2016 13:15;0.358914;0.494537;0.474815;0.49378;0.427326;0.202211;0.494537;0.459952;0.47075
05.04.2016 13:30;0.330961;0.477837;0.453474;0.494726;0.427326;0.197276;0.477837;0.441827;0.454217
05.04.2016 13:45;0.303008;0.461137;0.432133;0.495672;0.430233;0.192341;0.461137;0.423701;0.437684
05.04.2016 14:00;0.275056;0.444437;0.410792;0.496619;0.427326;0.187406;0.444437;0.405576;0.421151
05.04.2016 14:15;0.245416;0.42147;0.384212;0.488511;0.427326;0.180415;0.42147;0.382113;0.398785
05.04.2016 14:30;0.215776;0.398503;0.357633;0.480404;0.427326;0.173425;0.398503;0.358651;0.376419
05.04.2016 14:45;0.186137;0.375536;0.331053;0.472297;0.427326;0.166434;0.375536;0.335188;0.354053
05.04.2016 15:00;0.156497;0.352569;0.304474;0.464189;0.424419;0.159444;0.352569;0.311725;0.331687
05.04.2016 15:15;0.117373;0.312198;0.26548;0.425618;0.427326;0.13044;0.312198;0.271941;0.292137
05.04.2016 15:30;0.0782487;0.271826;0.226487;0.387046;0.424419;0.101436;0.271826;0.232158;0.252587
05.04.2016 15:45;0.0391244;0.231455;0.187494;0.348475;0.424419;0.072433;0.231455;0.192375;0.213038
05.04.2016 16:00;0;0.191084;0.148501;0.309904;0.424419;0.043429;0.191084;0.152591;0.173488
05.04.2016 16:15;0;0.165953;0.124191;0.284339;0.418605;0.038584;0.165953;0.133581;0.151941
05.04.2016 16:30;0;0.140821;0.0998821;0.258774;0.415698;0.033739;0.140821;0.11457;0.130394
05.04.2016 16:45;0;0.11569;0.0755727;0.233209;0.412791;0.028894;0.11569;0.095559;0.108848
05.04.2016 17:00;0;0.0905583;0.0512633;0.207644;0.409884;0.024049;0.090558;0.076549;0.087301
05.04.2016 17:15;0;0.0679188;0.0384475;0.198588;0.409884;0.021185;0.067919;0.061506;0.072527
05.04.2016 17:30;0;0.0452792;0.0256317;0.189533;0.409884;0.01832;0.045279;0.046463;0.057753
05.04.2016 17:45;0;0.0226396;0.0128158;0.180478;0.412791;0.015455;0.02264;0.031421;0.042979
05.04.2016 18:00;0;0;0;0.171423;0.40407;0.012591;0;0.016378;0.028205
05.04.2016 18:15;0;0;0;0.128567;0.40407;0.009443;0;0.012284;0.021154
05.04.2016 18:30;0;0;0;0.0857113;0.40407;0.006295;0;0.008189;0.014103
05.04.2016 18:45;0;0;0;0.0428557;0.398256;0.003148;0;0.004095;0.007051
05.04.2016 19:00;0;0;0;0;0.398256;0;0;0;0
05.04.2016 19:15;0;0;0;0;0.398256;0;0;0;0
05.04.2016 19:30;0;0;0;0;0.398256;0;0;0;0
05.04.2016 19:45;0;0;0;0;0.354651;0;0;0;0
05.04.2016 20:00;0;0;0;0;0.302326;0;0;0;0
05.04.2016 20:15;0;0;0;0;0.375;0;0;0;0
05.04.2016 20:30;0;0;0;0;0.360465;0;0;0;0
05.04.2016 20:45;0;0;0;0;0.395349;0;0;0;0
05.04.2016 21:00;0;0;0;0;0.392442;0;0;0;0
05.04.2016 21:15;0;0;0;0;0.392442;0;0;0;0
05.04.2016 21:30;0;0;0;0;0.389535;0;0;0;0
05.04.2016 21:45;0;0;0;0;0.389535;0;0;0;0
05.04.2016 22:00;0;0;0;0;0.389535;0;0;0;0
05.04.2016 22:15;0;0;0;0;0.392442;0;0;0;0
05.04.2016 22:30;0;0;0;0;0.398256;0;0;0;0
05.04.2016 22:45;0;0;0;0;0.395349;0;0;0;0
05.04.2016 23:00;0;0;0;0;0.389535;0;0;0;0
05.04.2016 23:15;0;0;0;0;0.392442;0;0;0;0
05.04.2016 23:30;0;0;0;0;0.392442;0;0;0;0
05.04.2016 23:45;0;0;0;0;0.386628;0;0;0;0
06.04.2016 00:00;0;0;0;0;0.383721;0;0;0;0
06.04.2016 00:15;0;0;0;0;0.386628;0;0;0;0
06.04.2016 00:30;0;0;0;0;0.386628;0;0;0;0
06.04.2016 00:45;0;0;0;0;0.386628;0;0;0;0
06.04.2016 01:00;0;0;0;0;0.383721;0;0;0;0
06.04.2016 01:15;0;0;0;0;0.377907;0;0;0;0
06.04.2016 01:30;0;0;0;0;0.377907;0;0;0;0
06.04.2016 01:45;0;0;0;0;0.375;0;0;0;0
06.04.2016 02:00;0;0;0;0;0.380814;0;0;0;0
06.04.2016 02:15;0;0;0;0;0.383721;0;0;0;0
06.04.2016 02:30;0;0;0;0;0.380814;0;0;0;0
06.04.2016 02:45;0;0;0;0;0.377907;0;0;0;0
06.04.2016 03:00;0;0;0;0;0.380814;0;0;0;0
06.04.2016 03:15;0;0;0;0;0.377907;0;0;0;0
06.04.2016 03:30;0;0;0;0;0.380814;0;0;0;0
06.04.2016 03:45;0;0;0;0;0.375;0;0;0;0
06.04.2016 04:00;0;0;0;0;0.372093;0;0;0;0
06.04.2016 04:15;0;0;0;0;0.366279;0;0;0;0
06.04.2016 04:30;0;0;0;0;0.366279;0;0;0;0
06.04.2016 04:45;0;0;0;0;0.366279;0;0;0;0
06.04.2016 05:00;0;0;0;0;0.369186;0;0;0;0
06.04.2016 05:15;0;0;0;0;0.366279;0;0;0;0
06.04.2016 05:30;0;0;0;0;0.360465;0;0;0;0
06.04.2016 05:45;0;0;0;0;0.357558;0;0;0;0
06.04.2016 06:00;0;0;0;0;0.377907;0;0;0;0
06.04.2016 06:15;0.0556728;0.0198897;0.0311201;0;0.369186;0.017161;0.01989;0.027592;0.024411
06.04.2016 06:30;0.111346;0.0397795;0.0622402;0;0.363372;0.034322;0.039779;0.055184;0.048822
06.04.2016 06:45;0.167019;0.0596692;0.0933603;0;0.357558;0.051484;0.059669;0.082775;0.073233
06.04.2016 07:00;0.222691;0.079559;0.12448;0;0.357558;0.068645;0.079559;0.110367;0.097644
06.04.2016 07:15;0.233074;0.0976584;0.141238;0;0.357558;0.084116;0.097658;0.124755;0.111363
06.04.2016 07:30;0.243457;0.115758;0.157995;0;0.357558;0.099587;0.115758;0.139144;0.125081
06.04.2016 07:45;0.253839;0.133857;0.174752;0;0.357558;0.115058;0.133857;0.153532;0.1388
